name,max_supply,href
sarcophagus,NIF,https://www.coingecko.com/en/coins/sarcophagus/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
transcodium,NIF,https://www.coingecko.com/en/coins/transcodium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
donut,NIF,https://www.coingecko.com/en/coins/donut/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
paypex,NIF,https://www.coingecko.com/en/coins/paypex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
exchangecoin,NIF,https://www.coingecko.com/en/coins/exchangecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cryptonovae,NIF,https://www.coingecko.com/en/coins/cryptonovae/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unicly,800000.0,https://www.coingecko.com/en/coins/unicly/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
turtlecoin,NIF,https://www.coingecko.com/en/coins/turtlecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
plian,NIF,https://www.coingecko.com/en/coins/plian/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
onx-finance,9674871.0,https://www.coingecko.com/en/coins/onx-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bns-token,2500000000.0,https://www.coingecko.com/en/coins/bns-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yearn-finance-dot,17431.0,https://www.coingecko.com/en/coins/yearn-finance-dot/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
euler-tools,100000000.0,https://www.coingecko.com/en/coins/euler-tools/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
certik,NIF,https://www.coingecko.com/en/coins/certik/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vsync,NIF,https://www.coingecko.com/en/coins/vsync/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
note-blockchain,NIF,https://www.coingecko.com/en/coins/note-blockchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uniform-fiscal-object,NIF,https://www.coingecko.com/en/coins/uniform-fiscal-object/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dappnode,NIF,https://www.coingecko.com/en/coins/dappnode/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
viberate,NIF,https://www.coingecko.com/en/coins/viberate/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
horizon-protocol,117307692.0,https://www.coingecko.com/en/coins/horizon-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
berry-data,12500000.0,https://www.coingecko.com/en/coins/berry-data/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
etha-lend,NIF,https://www.coingecko.com/en/coins/etha-lend/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blitzpredict,NIF,https://www.coingecko.com/en/coins/blitzpredict/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
poolz-finance,NIF,https://www.coingecko.com/en/coins/poolz-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
project-inverse,NIF,https://www.coingecko.com/en/coins/project-inverse/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
plotx,200000000.0,https://www.coingecko.com/en/coins/plotx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
trustswap,100000000.0,https://www.coingecko.com/en/coins/trustswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chads-vc,58660876.0,https://www.coingecko.com/en/coins/chads-vc/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
acdx-exchange-token,48389659.0,https://www.coingecko.com/en/coins/acdx-exchange-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cloakcoin,NIF,https://www.coingecko.com/en/coins/cloakcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gamezone,1000000000.0,https://www.coingecko.com/en/coins/gamezone/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
uquid-coin,NIF,https://www.coingecko.com/en/coins/uquid-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pickle-finance,1743583.0,https://www.coingecko.com/en/coins/pickle-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hitchain,NIF,https://www.coingecko.com/en/coins/hitchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
whale,10000000.0,https://www.coingecko.com/en/coins/whale/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unmarshal,100000000.0,https://www.coingecko.com/en/coins/unmarshal/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nano,NIF,https://www.coingecko.com/en/coins/nano/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oneeth,NIF,https://www.coingecko.com/en/coins/oneeth/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
genesis-pool,500000000.0,https://www.coingecko.com/en/coins/genesis-pool/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
trezarcoin,NIF,https://www.coingecko.com/en/coins/trezarcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lepricon,NIF,https://www.coingecko.com/en/coins/lepricon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
draken,4478999999.0,https://www.coingecko.com/en/coins/draken/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
midas-protocol,NIF,https://www.coingecko.com/en/coins/midas-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gmx,13250000.0,https://www.coingecko.com/en/coins/gmx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dfyn-network,NIF,https://www.coingecko.com/en/coins/dfyn-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tutti-frutti,NIF,https://www.coingecko.com/en/coins/tutti-frutti/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
klondike-finance-v1,1000000.0,https://www.coingecko.com/en/coins/klondike-finance-v1/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gny,400000000.0,https://www.coingecko.com/en/coins/gny/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
atari,7771000000.0,https://www.coingecko.com/en/coins/atari/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aion,NIF,https://www.coingecko.com/en/coins/aion/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stellar,50001802740.0,https://www.coingecko.com/en/coins/stellar/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dao-maker,277524000.0,https://www.coingecko.com/en/coins/dao-maker/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkacity,NIF,https://www.coingecko.com/en/coins/polkacity/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
electra-protocol,NIF,https://www.coingecko.com/en/coins/electra-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sav3,NIF,https://www.coingecko.com/en/coins/sav3/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
your-finance-decentralized,NIF,https://www.coingecko.com/en/coins/your-finance-decentralized/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kava,NIF,https://www.coingecko.com/en/coins/kava/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
smaugs-nft,90000000.0,https://www.coingecko.com/en/coins/smaugs-nft/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
convex-crv,NIF,https://www.coingecko.com/en/coins/convex-crv/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mercurial,1000000000.0,https://www.coingecko.com/en/coins/mercurial/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dexkit,NIF,https://www.coingecko.com/en/coins/dexkit/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zb-token,NIF,https://www.coingecko.com/en/coins/zb-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
validity,NIF,https://www.coingecko.com/en/coins/validity/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
revolution-populi,NIF,https://www.coingecko.com/en/coins/revolution-populi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
whirl-finance,NIF,https://www.coingecko.com/en/coins/whirl-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
noob-finance,NIF,https://www.coingecko.com/en/coins/noob-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
darwinia-commitment-token,76859.0,https://www.coingecko.com/en/coins/darwinia-commitment-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
2gether,2400000000.0,https://www.coingecko.com/en/coins/2gether/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
edgeless,NIF,https://www.coingecko.com/en/coins/edgeless/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
smartofgiving,NIF,https://www.coingecko.com/en/coins/smartofgiving/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
midas-gold,NIF,https://www.coingecko.com/en/coins/midas-gold/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
carbon,NIF,https://www.coingecko.com/en/coins/carbon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
1million-token,NIF,https://www.coingecko.com/en/coins/1million-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
2acoin,NIF,https://www.coingecko.com/en/coins/2acoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
liq-protocol,NIF,https://www.coingecko.com/en/coins/liq-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zzz-finance-v2,NIF,https://www.coingecko.com/en/coins/zzz-finance-v2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nxt,NIF,https://www.coingecko.com/en/coins/nxt/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
multigame,NIF,https://www.coingecko.com/en/coins/multigame/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
verox,NIF,https://www.coingecko.com/en/coins/verox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
julien,NIF,https://www.coingecko.com/en/coins/julien/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
medishares,NIF,https://www.coingecko.com/en/coins/medishares/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
based-gold,80080000.0,https://www.coingecko.com/en/coins/based-gold/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xido-finance,NIF,https://www.coingecko.com/en/coins/xido-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rentberry,NIF,https://www.coingecko.com/en/coins/rentberry/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
badger-dao,21000000.0,https://www.coingecko.com/en/coins/badger-dao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tidex-token,NIF,https://www.coingecko.com/en/coins/tidex-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
decentraland,2194047627.0,https://www.coingecko.com/en/coins/decentraland/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tokenbox,NIF,https://www.coingecko.com/en/coins/tokenbox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bytecoin,NIF,https://www.coingecko.com/en/coins/bytecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
minikishu,NIF,https://www.coingecko.com/en/coins/minikishu/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
snowswap,500000.0,https://www.coingecko.com/en/coins/snowswap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cybermiles,NIF,https://www.coingecko.com/en/coins/cybermiles/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oxen,NIF,https://www.coingecko.com/en/coins/oxen/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
everest,NIF,https://www.coingecko.com/en/coins/everest/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tosdis,NIF,https://www.coingecko.com/en/coins/tosdis/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ethermon,NIF,https://www.coingecko.com/en/coins/ethermon/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
privateum,NIF,https://www.coingecko.com/en/coins/privateum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
piratecash,NIF,https://www.coingecko.com/en/coins/piratecash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
syntropy,NIF,https://www.coingecko.com/en/coins/syntropy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hiblocks,NIF,https://www.coingecko.com/en/coins/hiblocks/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
horizen,NIF,https://www.coingecko.com/en/coins/horizen/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
thingsoperatingsystem,NIF,https://www.coingecko.com/en/coins/thingsoperatingsystem/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adventure-gold,80000000.0,https://www.coingecko.com/en/coins/adventure-gold/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkamarkets,100000000.0,https://www.coingecko.com/en/coins/polkamarkets/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dero,NIF,https://www.coingecko.com/en/coins/dero/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
defi-omega,NIF,https://www.coingecko.com/en/coins/defi-omega/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
aegis,NIF,https://www.coingecko.com/en/coins/aegis/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tendies,7897482.0,https://www.coingecko.com/en/coins/tendies/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stardex,NIF,https://www.coingecko.com/en/coins/stardex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
shield-finance,NIF,https://www.coingecko.com/en/coins/shield-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
iot-chain,NIF,https://www.coingecko.com/en/coins/iot-chain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cat-token,NIF,https://www.coingecko.com/en/coins/cat-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oduwa-coin,NIF,https://www.coingecko.com/en/coins/oduwa-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
avalaunch,100000000.0,https://www.coingecko.com/en/coins/avalaunch/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
catecoin,100000000000000.0,https://www.coingecko.com/en/coins/catecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
memetic,NIF,https://www.coingecko.com/en/coins/memetic/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bezant,NIF,https://www.coingecko.com/en/coins/bezant/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
lympo-market-token,NIF,https://www.coingecko.com/en/coins/lympo-market-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
auroracoin,NIF,https://www.coingecko.com/en/coins/auroracoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hedera,NIF,https://www.coingecko.com/en/coins/hedera/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
razor-network,1000000000.0,https://www.coingecko.com/en/coins/razor-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bobo-cash,1000000000000.0,https://www.coingecko.com/en/coins/bobo-cash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
the-sandbox,3000000000.0,https://www.coingecko.com/en/coins/the-sandbox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
suvereno,NIF,https://www.coingecko.com/en/coins/suvereno/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
roge,1e+17,https://www.coingecko.com/en/coins/roge/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bcv,NIF,https://www.coingecko.com/en/coins/bcv/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
avalanche,720000000.0,https://www.coingecko.com/en/coins/avalanche/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mercury,NIF,https://www.coingecko.com/en/coins/mercury/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
eqo,21000000.0,https://www.coingecko.com/en/coins/eqo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
swing,NIF,https://www.coingecko.com/en/coins/swing/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xaya,NIF,https://www.coingecko.com/en/coins/xaya/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
